i;Weights;BCW;CCW
0;7768.0;0.08774928774928775;0.06862965996072956
0;11357.0;0.07908831908831908;0.007754260841322629
0;5325.0;0.05276353276353277;0.010855048476484738
0;5879.0;0.1094017094017094;0.015115697215494365
0;11417.0;0.11532763532763533;0.01846725928013251
0;8610.0;0.11874643874643874;0.035067300994764815
0;1669.0;0.08102564102564103;0.01602103151264222
0;8322.0;0.12410256410256411;0.012640436859192873
0;13666.0;0.11316239316239317;0.006405367627576757
0;12331.0;0.0766951566951567;0.007170961173305628
1;3335.0;0.06085470085470085;0.016049870101021088
1;3320.0;0.05048433048433048;0.016597636413927124
1;9683.0;0.05025641025641026;0.010110758749970035
1;8223.0;0.1108831908831909;0.014404879314096501
1;1411.0;0.10712250712250711;0.01576583729480088
1;3208.0;0.10062678062678065;0.006527385619730593
1;1246.0;0.08752136752136754;0.005489016102144222
1;4274.0;0.10643874643874643;0.01013102950583056
1;3353.0;0.07772079772079774;0.004997617340416054
1;3527.0;0.09515669515669517;0.005960283635737611
2;1481.0;0.09504273504273503;0.007285641437461075
2;11421.0;0.08547008547008549;0.03415147311335523
2;3435.0;0.05356125356125357;0.03865862998534531
2;8991.0;0.0856980056980057;0.006628661302099138
2;5289.0;0.11965811965811965;0.017185497694641907
2;1722.0;0.0727065527065527;0.3761902933095924
2;10599.0;0.08353276353276354;0.008867978929285111
2;8239.0;0.10723646723646725;0.014703958848960112
2;6522.0;0.09253561253561252;0.005166720157572037
2;4683.0;0.060626780626780626;0.022643465585941085
3;2782.0;0.05743589743589744;0.007850464567576147
3;6188.0;0.08957264957264956;0.00810207984888548
3;9768.0;0.11031339031339032;0.04016912376333243
3;2655.0;0.0858119658119658;0.003278097146209894
3;9402.0;0.10415954415954418;0.01584405473151767
3;8512.0;0.0923076923076923;0.005248522231456242
3;3828.0;0.09549857549857549;0.00693246985232803
3;7949.0;0.08353276353276354;0.1514529356860448
3;3302.0;0.09823361823361822;0.005784637813174392
3;8437.0;0.09709401709401709;0.007815128058541433
4;4445.0;0.11874643874643874;0.028840812982223518
4;3043.0;0.10142450142450142;0.004456855583643612
4;2188.0;0.10404558404558406;0.019189795141524538
4;7526.0;0.09333333333333334;0.006135508874591085
4;7032.0;0.09572649572649573;0.029836346509624682
4;13858.0;0.09481481481481481;0.009433691440192314
4;9069.0;0.08866096866096865;0.022524699940539718
4;4121.0;0.07076923076923076;0.049148813051842426
4;9390.0;0.09424501424501423;0.006464728357497151
4;3231.0;0.06210826210826211;0.04167222605420354
5;7175.0;0.08421652421652422;0.012434078434641215
5;3285.0;0.07749287749287748;0.0031742546656176197
5;2414.0;0.0662108262108262;0.0048074269242560875
5;8162.0;0.0907122507122507;0.022639520777342544
