i;Weights;BCW;CCW
0;1368.0;0.08216524216524217;0.007787212775697384
1;1001.0;0.08535612535612537;0.006920845617700006
2;1211.0;0.09082621082621083;0.009758460080198404
3;1215.0;0.08227920227920228;0.007450989604653731
4;833.0;0.08991452991452992;0.013093024520371154
5;1147.0;0.107008547008547;0.011243065006023404
6;1132.0;0.07737891737891739;0.004929252060953634
7;1332.0;0.08706552706552707;0.006110441992837985
8;1011.0;0.08444444444444443;0.008147847708910076
9;886.0;0.09356125356125357;0.0105553370185113
10;892.0;0.08284900284900285;0.008289472402402203
11;1022.0;0.10039886039886038;0.0043693230041445385
12;1768.0;0.08911680911680912;0.007083310464783617
13;954.0;0.08467236467236468;0.011469898662910642
14;1211.0;0.10153846153846154;0.007523256111572386
15;1111.0;0.11566951566951568;0.006098994614588765
16;854.0;0.08193732193732194;0.009140523238113993
17;1304.0;0.11247863247863246;0.005528753458636882
18;943.0;0.07703703703703704;0.007924868064744456
19;1018.0;0.08968660968660969;0.010083319793785324
20;1090.0;0.08945868945868947;0.011330583629440817
21;928.0;0.08193732193732194;0.009212625302120612
22;954.0;0.09994301994301995;0.010916468290851924
23;1500.0;0.09675213675213676;0.00626460705962269
24;1468.0;0.11430199430199431;0.0035537791862859263
25;939.0;0.07897435897435896;0.009914335183406524
26;896.0;0.09242165242165241;0.0077229261227405414
27;1268.0;0.08626780626780627;0.007827310563431413
28;1143.0;0.08672364672364673;0.006305832150630603
29;796.0;0.09014245014245013;0.011278169614640576
30;1049.0;0.0678062678062678;0.008319018681078552
31;1058.0;0.10017094017094016;0.013242399707929073
32;1546.0;0.13663817663817662;0.0046461288767575696
33;1196.0;0.09082621082621083;0.008460570328483671
34;1138.0;0.06974358974358974;0.007797619121603726
35;1179.0;0.1298005698005698;0.006903134894173427
36;797.0;0.1168091168091168;0.01127159970896349
37;1522.0;0.09846153846153846;0.004782927617287055
38;1054.0;0.07874643874643875;0.01025486402655597
39;629.0;0.06826210826210825;0.011197280069507189
40;1075.0;0.09492877492877493;0.01014962067040129
41;822.0;0.09173789173789174;0.012771290931204462
42;1043.0;0.11863247863247864;0.007699726345261653
43;1211.0;0.11202279202279203;0.004974118684706265
44;954.0;0.09435897435897436;0.00898005934981214
45;818.0;0.08923076923076924;0.011328482046515665
46;1315.0;0.1101994301994302;0.009234871832870807
47;854.0;0.08444444444444443;0.011967593655032702
48;943.0;0.0741880341880342;0.010086905025385097
49;1011.0;0.08284900284900286;0.009391632726749297
50;814.0;0.08421652421652422;0.010482757116468714
51;1060.0;0.07783475783475782;0.0069624096131846005
52;1221.0;0.08558404558404559;0.00705634985155
53;682.0;0.07396011396011397;0.010479388158749688
54;928.0;0.07247863247863248;0.007690815443004518
55;1043.0;0.09606837606837607;0.004389689191422603
56;1304.0;0.08786324786324785;0.009164468316029843
57;1218.0;0.07783475783475782;0.00804360813143667
58;1118.0;0.07578347578347577;0.008431222426231335
59;1011.0;0.09720797720797722;0.006242523277970869
60;1054.0;0.12182336182336183;0.009596731207784627
61;996.0;0.07282051282051281;0.007764066681429308
62;1206.0;0.09515669515669514;0.005080989569678311
63;1714.0;0.09356125356125357;0.005087834009030982
64;714.0;0.10108262108262107;0.00895820430340603
65;1204.0;0.08068376068376068;0.010613417667139457
66;1278.0;0.08603988603988603;0.006692497720772478
67;1064.0;0.09162393162393163;0.00558431370561848
68;882.0;0.09811965811965812;0.010867888652728945
69;1143.0;0.09925925925925926;0.009904740815942895
70;1069.0;0.107008547008547;0.012695838288786858
71;997.0;0.09287749287749288;0.011394795978969337
72;1215.0;0.08809116809116808;0.007763924256872519
73;650.0;0.08695156695156694;0.012630449569596127
74;896.0;0.0686039886039886;0.008788191536527039
75;1279.0;0.09082621082621083;0.00762617043412796
76;1122.0;0.11247863247863246;0.0119818073841628
77;996.0;0.11339031339031339;0.004803593741427733
78;1336.0;0.09059829059829061;0.006650978967950045
79;1196.0;0.10598290598290598;0.006026425546748304
80;986.0;0.12524216524216525;0.010125571525199446
81;718.0;0.07783475783475782;0.010319290687862212
82;807.0;0.07806267806267807;0.009911042658191153
83;1075.0;0.11635327635327634;0.008865177129419866
84;733.0;0.07316239316239316;0.011938331685554592
85;828.0;0.0792022792022792;0.008657237358770888
86;618.0;0.08626780626780627;0.011902595222484767
87;1086.0;0.10313390313390312;0.00668733053706106
88;1315.0;0.083988603988604;0.009256583103350332
89;1100.0;0.07635327635327635;0.009245243237834972
90;1215.0;0.0768091168091168;0.0080414132484828
91;807.0;0.09116809116809117;0.010026089007679416
92;965.0;0.08991452991452992;0.011391076052021273
93;1200.0;0.08831908831908832;0.009179349563500548
94;1011.0;0.09743589743589744;0.008489559962075531
95;1336.0;0.07623931623931623;0.008763691337891111
96;850.0;0.08079772079772081;0.00923693805276076
97;854.0;0.09128205128205129;0.012578423411071115
98;1011.0;0.09982905982905985;0.006127298317197268
99;1018.0;0.08535612535612536;0.00939889558407155
100;1032.0;0.10336182336182337;0.007196290747545612
101;1315.0;0.11954415954415955;0.007941864503455144
102;865.0;0.08398860398860399;0.011842625022032857
103;939.0;0.08193732193732195;0.010158805509676907
104;1321.0;0.08102564102564103;0.00681965862086273
105;1579.0;0.11760683760683761;0.0077374448412415135
106;1336.0;0.08376068376068375;0.008240320709781904
