i;Weights;BCW;CCW
0;3050.0;0.11042735042735041;0.005586246455876621
1;2721.0;0.10997150997150998;0.004119641745359923
2;1725.0;0.06507122507122506;0.0044156305539367596
3;2609.0;0.10723646723646724;0.00499830183044887
4;2556.0;0.08034188034188033;0.0054829076464746555
5;385.0;0.10450142450142451;0.032283739144225145
6;2898.0;0.09652421652421654;0.004012296695802559
7;2703.0;0.12455840455840457;0.005927287195530575
8;3283.0;0.09242165242165241;0.003326585889804765
9;2261.0;0.08284900284900285;0.006703398264627491
10;2909.0;0.07601139601139602;0.003850840363472905
11;139.0;0.09766381766381767;0.06565570504632838
12;3383.0;0.07886039886039888;0.0035376350196232947
13;1633.0;0.06507122507122508;0.004558875685277965
14;1931.0;0.09606837606837607;0.012165147388218923
15;2346.0;0.13481481481481483;0.008013170112751542
16;2872.0;0.07236467236467237;0.0037604132349738774
17;2446.0;0.13971509971509974;0.006470694969506335
18;2789.0;0.09356125356125357;0.004996988994329236
19;2514.0;0.12079772079772079;0.006284712617080984
20;2848.0;0.07441595441595442;0.005813720272329202
21;2873.0;0.08056980056980058;0.0038505034378325175
22;2346.0;0.11954415954415955;0.010767633707884805
23;2947.0;0.11407407407407408;0.005286398665264447
24;485.0;0.09880341880341881;0.008329293064847509
25;3309.0;0.08444444444444445;0.005139137173122301
26;2982.0;0.10746438746438747;0.004935953478850886
27;3362.0;0.10495726495726496;0.0040898358866474005
28;2440.0;0.08182336182336183;0.005256782240197489
29;2961.0;0.10655270655270657;0.005493050958075245
30;1712.0;0.09321937321937322;0.005686580856711536
31;3094.0;0.1076923076923077;0.005886134777852663
32;2592.0;0.15031339031339033;0.004458221125618571
33;2908.0;0.0858119658119658;0.0035935894195529977
34;1653.0;0.07977207977207977;0.006327875701544673
35;3162.0;0.09834757834757835;0.0037932791836209493
36;2878.0;0.11886039886039887;0.004042937527819435
37;3019.0;0.11646723646723647;0.0053932165863025475
38;590.0;0.0784045584045584;0.011986617652809619
39;1681.0;0.09333333333333334;0.007549406363477986
40;2889.0;0.08786324786324785;0.003704175538483681
41;3025.0;0.08763532763532764;0.004268418072971082
42;2776.0;0.11954415954415955;0.00634297444969832
43;2776.0;0.10381766381766383;0.0037975655611751156
44;1238.0;0.09925925925925926;0.00820419501675534
45;2950.0;0.10495726495726496;0.006324999262512669
46;3666.0;0.06712250712250711;0.003193455433159172
47;3609.0;0.06871794871794873;0.0032706592074621395
48;3473.0;0.06997150997150997;0.003488465517879835
49;2793.0;0.09811965811965812;0.006421110083740445
50;1441.0;0.07874643874643876;0.008636640835221152
51;3340.0;0.07851851851851853;0.0031384860990372227
52;2703.0;0.12524216524216525;0.0037453391495721623
53;2973.0;0.07886039886039888;0.003844377927159155
54;3114.0;0.08615384615384615;0.0035670534676214725
55;385.0;0.09002849002849003;0.013433681623579406
56;1348.0;0.09470085470085471;0.010040243145085202
57;2903.0;0.09720797720797719;0.004837774061510574
58;3560.0;0.0758974358974359;0.007802273018886668
59;296.0;0.101994301994302;0.09094404398659678
60;385.0;0.11031339031339032;0.02204890937531848
61;2998.0;0.07646723646723647;0.0034382230613991733
62;465.0;0.09150997150997152;0.012185998429056733
63;2883.0;0.1233048433048433;0.004440282600653261
64;922.0;0.07943019943019942;0.007616868592275271
65;2493.0;0.07373219373219374;0.0063047079217803895
66;2967.0;0.10894586894586895;0.005518703538649469
